name,year,price,currency,mileage (km),fuel type,disp (cm3),city,link
Volvo S80,2004.0,18900.0,PLN,288000.0,Benzyna,2521.0,Lublin,https://www.otomoto.pl/oferta/volvo-s80-2-5t-automat-skora-szwajcaria-ID6DyFgk.html#20e446c6c5
Volkswagen Jetta 1.6,2007.0,17800.0,PLN,165000.0,Benzyna,1598.0,Gniezno,https://www.otomoto.pl/oferta/volkswagen-jetta-1-6fsi115kmcomfortlineclimatronic2xkolaoplaconagwarancja-ID6DyFf9.html#20e446c6c5
Audi A4 1.6,2005.0,20400.0,PLN,178900.0,Benzyna,1595.0,Elbląg,https://www.otomoto.pl/oferta/audi-a4-a4-b7-1-6benz-102km-sedan-sprowadzony-z-niemiec-oplacona-ID6DBuU6.html#20e446c6c5
Audi A6 3.2,2004.0,21900.0,PLN,232000.0,Benzyna,3123.0,Dziewiń Duży,https://www.otomoto.pl/oferta/audi-a6-audi-a6c6-ID6DyFdr.html#20e446c6c5
Lancia Kappa,1995.0,15900.0,PLN,119000.0,Benzyna,2446.0,Włocławek,https://www.otomoto.pl/oferta/lancia-kappa-2-4-175km-ID6Dni9R.html#20e446c6c5
Škoda Octavia II,2006.0,17700.0,PLN,123000.0,Benzyna,1600.0,Swarzędz,https://www.otomoto.pl/oferta/skoda-octavia-oplacona-oryg-przebieg-jak-nowa-1-6-mpi-102ps-perfekcja-top-stan-ID6DBucS.html#20e446c6c5
BMW Seria 5 528i,1999.0,23899.0,PLN,173000.0,Benzyna,2793.0,Opole Lubelskie,https://www.otomoto.pl/oferta/bmw-seria-5-dla-konesera-528i-173000km-webasto-ID6DyyGR.html#20e446c6c5
Saab 9-3,2007.0,22900.0,PLN,265299.0,Benzyna,1998.0,Łysomice,https://www.otomoto.pl/oferta/saab-9-3-lift-wersja-linear-2-0t-196km-serwisowany-skory-oplacony-ID6DzRwC.html#20e446c6c5
Volvo S60 2.4,2007.0,20999.0,PLN,269000.0,Benzyna,2435.0,Elbląg,https://www.otomoto.pl/oferta/volvo-s60-zarejestrowany-navi-2x-climatronic-skora-grzane-fotele-el-szyby-ID6Dye4C.html#20e446c6c5
Škoda Superb 1.8T,2007.0,17800.0,PLN,268000.0,Benzyna,1781.0,Częstochowa,https://www.otomoto.pl/oferta/skoda-superb-1-8t-serwisowany-gwarancja-vip-gwarant-ID6DBulg.html#20e446c6c5
Škoda Octavia,2012.0,18600.0,PLN,254269.0,Benzyna,1595.0,Zielona Góra,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-2012-ID6DBtIL.html#20e446c6c5
Opel Astra,2009.0,23900.0,PLN,177000.0,Benzyna,1598.0,Kłodzko,https://www.otomoto.pl/oferta/opel-astra-1-6benzyna-116ps-stan-idealny-12-miesiecy-gwarancji-auto-bijak-ID6DydMw.html#20e446c6c5
Saab 9-3 2.0TS,2004.0,15900.0,PLN,228000.0,Benzyna,1998.0,Radom,https://www.otomoto.pl/oferta/saab-9-3-2-0t-210km-aero-nawigacja-skora-tempomat-klimatronic-ID6DBtKz.html#20e446c6c5
Volvo S80,2006.0,17900.0,PLN,368412.0,Benzyna,2521.0,Płock,https://www.otomoto.pl/oferta/volvo-s80-2-5-turbo-200km-manual-xenony-przebieg-z-gwarantowany-ID6DsoeJ.html#d9fb285ed4
Chevrolet Cruze 1.6,2011.0,16999.0,PLN,134000.0,Benzyna,1598.0,Rutki-Kossaki,https://www.otomoto.pl/oferta/chevrolet-cruze-1-6-benzyna-ID6DmVcP.html#d9fb285ed4
Audi A4 1.8T,2001.0,15900.0,PLN,169320.0,Benzyna,1781.0,Warszawa,https://www.otomoto.pl/oferta/audi-a4-b6-benzyna-1-8t-150km-manual-sedan-xenon-skory-pewny-przebieg-ID6DzCVN.html#d9fb285ed4
Honda Accord 2.0,2007.0,21999.0,PLN,184000.0,Benzyna+LPG,1998.0,Zbąszyń,https://www.otomoto.pl/oferta/honda-accord-honda-accord-vii-2007r-ID6Dx81K.html#d9fb285ed4
Audi A4 2.0,2008.0,22900.0,PLN,180609.0,Benzyna,1984.0,Bydgoszcz,https://www.otomoto.pl/oferta/audi-a4-salon-audi-180-tys-przebieg-wpisuje-na-fakturze-oryg-lakier-1-wlas-ID6DsY4T.html#d9fb285ed4
Mercedes-Benz Klasa E,2003.0,20900.0,PLN,237000.0,Benzyna,1796.0,Ozorków,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-e-200-kompressor-ID6DyF0u.html#d9fb285ed4
Suzuki SX4 1.6,2009.0,19900.0,PLN,138000.0,Benzyna,1586.0,Warszawa,https://www.otomoto.pl/oferta/suzuki-sx4-1-6-120km-klimatronik-podgrzewane-fotele-alu-ID6CU6yV.html#d9fb285ed4
Volkswagen Jetta 2.0,2015.0,23900.0,PLN,182000.0,Benzyna+LPG,1981.0,Kobyłka,https://www.otomoto.pl/oferta/volkswagen-jetta-ID6DBsYa.html#d9fb285ed4
Lancia Thema 2.8,1991.0,18500.0,PLN,201000.0,Benzyna,2829.0,Wejherowo,https://www.otomoto.pl/oferta/lancia-thema-lancia-thema-2-8-v6-i-e-1991r-ID6DbhDU.html#d9fb285ed4
Volkswagen Jetta 1.6,2007.0,16900.0,PLN,162000.0,Benzyna,1598.0,Ochaby Małe,https://www.otomoto.pl/oferta/volkswagen-jetta-sprzedam-ID6Dy31c.html#d9fb285ed4
Mercedes-Benz W201 (190),1992.0,19000.0,PLN,199900.0,Benzyna,1800.0,Gdańsk,https://www.otomoto.pl/oferta/mercedes-benz-w201-190-z-1992roku-1-8-109km-automat-klimatyzacja-ID6CszrW.html#d9fb285ed4
Audi A4,2005.0,16500.0,PLN,205000.0,Benzyna+LPG,1984.0,Tomaszów Mazowiecki,https://www.otomoto.pl/oferta/audi-a4-audi-a4-b7-2-0-lpg-sedan-2005-r-ID6DBsSi.html#d9fb285ed4
Mercedes-Benz Klasa C W203,2005.0,15900.0,PLN,187000.0,Benzyna,1800.0,Paczkowo,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-2-0-163ps-avantgarde-sliczna-pl-gwarancja-ID6Dvmqf.html#d9fb285ed4
Audi A4 Avant,2005.0,20900.0,PLN,181000.0,Benzyna,1781.0,Bieniowice,https://www.otomoto.pl/oferta/audi-a4-1-8-turbo-163-km-climatronic-czujnik-parkowania-serwisowany-ID6DxDJK.html#d9fb285ed4
Audi A8 3.0,2003.0,19900.0,PLN,231000.0,Benzyna,2976.0,Sieradz,https://www.otomoto.pl/oferta/audi-a8-v6-3-0-220-km-idealny-pod-gaz-ladne-auto-technicznie-bdb-1-wl-ID6DpYBA.html#d9fb285ed4
Mazda 6,2008.0,23600.0,PLN,184000.0,Benzyna,,Sierpc,https://www.otomoto.pl/oferta/mazda-6-mazda-6-1-8-benzyna-od-wlasciciela-idealny-egzemplarz-ID6DzCQy.html#d9fb285ed4
BMW Seria 3 318i,2006.0,20900.0,PLN,193000.0,Benzyna,1995.0,Wola Buczkowska,https://www.otomoto.pl/oferta/bmw-seria-3-2-0-bardzo-ladnabezwypadkowa-ID6DsanQ.html#d9fb285ed4
Mercedes-Benz Klasa S,1985.0,21000.0,PLN,216177.0,Benzyna,2746.0,Janów Podlaski,https://www.otomoto.pl/oferta/mercedes-benz-klasa-s-mercedes-benz-280-se-ID6DydiS.html#d9fb285ed4
Mercedes-Benz Klasa E 200,2005.0,15500.0,PLN,241079.0,Benzyna,1796.0,Słupsk,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-ID6Dib4G.html#d9fb285ed4
BMW Seria 3 320i,2006.0,16900.0,PLN,204000.0,Benzyna,1995.0,Grudziądz,https://www.otomoto.pl/oferta/bmw-seria-3-benzyna-sedan-skory-xenon-pod-fotele-wazne-oplaty-gwarancja-ID6DzQa9.html#d9fb285ed4
Audi A8,2000.0,16999.0,PLN,380000.0,Benzyna,3700.0,Kielce,https://www.otomoto.pl/oferta/audi-a8-audi-a8-d2-2000r-zamiana-na-rodzinne-auto-ID6DbrSO.html#d9fb285ed4
Škoda Superb 2.8,2005.0,18900.0,PLN,200309.0,Benzyna,2771.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/skoda-superb-193km-xenon-navi-skory-el-fotele-4xpodgrze-fotele-pdc-tempomat-niemcy-ID6DBsDr.html#d9fb285ed4
Mercedes-Benz Klasa C,2007.0,21900.0,PLN,115000.0,Benzyna,1800.0,Jedlnia-Letnisko,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-1-8-kompresor-115tys-stanfabryczny-ID6DyESh.html#d9fb285ed4
Ford Mondeo 1.6,2011.0,24900.0,PLN,184000.0,Benzyna,1596.0,Korzenna,https://www.otomoto.pl/oferta/ford-mondeo-1-6-120km-benzyna-led-climatronic-nawigacja-kamera-ID6DzCOd.html#d9fb285ed4
BMW Seria 3 320i,2006.0,19900.0,PLN,258000.0,Benzyna,1995.0,Wieliszew,https://www.otomoto.pl/oferta/bmw-seria-3-320i-ladnie-utrzymany-sedan-lakier-w-100-oryginalny-ID6Dvpmz.html#d9fb285ed4
Audi A4 2.0,2005.0,18900.0,PLN,170000.0,Benzyna,1984.0,Kielce,https://www.otomoto.pl/oferta/audi-a4-xenon-alufelgi-czujniki-parkowania-stan-perfekcyjny-ID6DzCMr.html#d9fb285ed4
Peugeot 407,2008.0,15000.0,PLN,191868.0,Benzyna+LPG,1794.0,Katowice,https://www.otomoto.pl/oferta/peugeot-407-1-8-16v-salon-polska-gaz-klimatronic-parktronic-ID6DzCNp.html#d9fb285ed4
Jaguar S-Type 4.2,2003.0,23900.0,PLN,167000.0,Benzyna,4196.0,Ponikiew Duża,https://www.otomoto.pl/oferta/jaguar-s-type-navi-automat-xenon-szyberdach-alu-serwis-gwarancja-ID6DBss5.html#d9fb285ed4
Kia Rio,2012.0,24000.0,PLN,141381.0,Benzyna,1248.0,Bielany Wrocławskie,https://www.otomoto.pl/oferta/kia-rio-1-2-cvvt-salon-polska-serwis-aso-klima-parktronic-ID6DBsq7.html#d9fb285ed4
Saab 9-3 1.8t,2007.0,21997.0,PLN,158000.0,Benzyna,1998.0,Dzierżążno,https://www.otomoto.pl/oferta/saab-9-3-1-8-t-benzyna-150-km-salon-polska-zadbany-polecam-ID6Dv2wE.html#d9fb285ed4
Chevrolet Aveo,2012.0,23000.0,PLN,48768.0,Benzyna,1229.0,Piaseczno,https://www.otomoto.pl/oferta/chevrolet-aveo-1-2-i-16v-salon-polska-1-wlasciciel-serwis-aso-ID6DyL8f.html#d9fb285ed4
Audi A4 Avant,2007.0,22900.0,PLN,237000.0,Benzyna,1984.0,Paczkowo,https://www.otomoto.pl/oferta/audi-a4-2-0turbo-200ps-s-line-skora-navi-alu-sliczna-gwarancja-ID6DfitL.html#d9fb285ed4
Audi A8 4.2,2003.0,19500.0,PLN,364000.0,Benzyna,4172.0,Kalisz,https://www.otomoto.pl/oferta/audi-a8-salon-polska-serwisowany-w-aso-ID6Dyd2A.html#f25164c000
Toyota Avensis,2005.0,16900.0,PLN,147000.0,Benzyna,1998.0,Jawor,https://www.otomoto.pl/oferta/toyota-avensis-2-0-vvt-i-147km-klimatronic-xenon-navi-tempomat-super-stan-ID6DzCJu.html#f25164c000
Honda Accord 2.0,2007.0,23800.0,PLN,170000.0,Benzyna,1998.0,Panki,https://www.otomoto.pl/oferta/honda-accord-2-0155ksenonc-tronikp-tronikpolskora-ID6DBs6a.html#f25164c000
Škoda Octavia 1.6,2006.0,18400.0,PLN,149229.0,Benzyna,1595.0,Głogówek,https://www.otomoto.pl/oferta/skoda-octavia-1-6-benz-102km-sedan-klima-komputer-serwisowany-gwarancja-ID6DzPDC.html#f25164c000
Mazda 6 1.8,2008.0,22900.0,PLN,159000.0,Benzyna,1798.0,Sosnowiec,https://www.otomoto.pl/oferta/mazda-6-klimatronik-bezwypadkowy-100-oryginalny-przebieg-ID6DufZH.html#f25164c000
Audi A6 2.4,2005.0,21900.0,PLN,170240.0,Benzyna,2393.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/audi-a6-177km-szyberdach-navi-pdc-mmi-sensory-niemcy-ID6DBrX5.html#f25164c000
BMW Seria 5 520i,2008.0,18900.0,PLN,180000.0,Benzyna,1995.0,Słupca,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-seria-5-520i-ID6DyEHX.html#f25164c000
Mercedes-Benz Klasa C 180,2005.0,19900.0,PLN,166540.0,Benzyna,1796.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-kompressor-143km-elegance-tempomat-alu-chromy-niemcy-ID6DBrSp.html#f25164c000
Audi A6 2.4,2005.0,18500.0,PLN,247000.0,Benzyna,2393.0,Radom,https://www.otomoto.pl/oferta/audi-a6-2-4i-177km-klimatronic-grzane-fotele-pdc-skora-tempomat-zarejestrowany-ID6DzPs4.html#f25164c000
Mazda 6 2.0,2010.0,24900.0,PLN,210000.0,Benzyna,1999.0,Kraków,https://www.otomoto.pl/oferta/mazda-6-2-0b-155km-lift-executive-xenon-bose-oplacony-bezwypadkowy-ID6DBrHV.html#f25164c000
Škoda Octavia 1.4,2010.0,22900.0,PLN,187000.0,Benzyna,1390.0,Maków Mazowiecki,https://www.otomoto.pl/oferta/skoda-octavia-1-4-tsi-dsg-serwis-ID6DxANo.html#f25164c000
BMW Seria 5,2003.0,24900.0,PLN,244000.0,Benzyna,2171.0,Zamość,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-e60-serii-5-2-2-benzyna-automat-ID6DBrEi.html#f25164c000
Honda Civic,2008.0,23900.0,PLN,157000.0,Benzyna,1800.0,Orzech,https://www.otomoto.pl/oferta/honda-civic-1-8-140km-klimatronik-szyberdach-krajowy-kola-zima-lato-ID6DBrAL.html#f25164c000
BMW Seria 5 520i,2004.0,15900.0,PLN,212000.0,Benzyna,2171.0,Gdańsk,https://www.otomoto.pl/oferta/bmw-seria-5-bmw-seria-5-520i-ID6DyEDS.html#f25164c000
Toyota Corolla 1.4,2008.0,22500.0,PLN,92000.0,Benzyna,1398.0,Walendów,https://www.otomoto.pl/oferta/toyota-corolla-toyota-corolla-e15-2008-ID6Dkf2F.html#f25164c000
Mazda 6 1.8,2009.0,20900.0,PLN,133000.0,Benzyna,1798.0,Szczecin,https://www.otomoto.pl/oferta/mazda-6-1-8-benzyna-120-km-133-tys-km-ID6DzP3l.html#f25164c000
Chevrolet Cruze 1.8,2009.0,22900.0,PLN,142200.0,Benzyna,1796.0,Tarnów,https://www.otomoto.pl/oferta/chevrolet-cruze-1800cm3-benz-16v-automat-ID6DxBLH.html#f25164c000
Subaru Impreza,2008.0,16900.0,PLN,167000.0,Benzyna+LPG,2500.0,Kraków,https://www.otomoto.pl/oferta/subaru-impreza-2-5-16v-170km-z-lpg-naped-4x4-skrzynia-manualna-bardzo-zadbany-ID6DzOWi.html#f25164c000
Škoda Superb 2.0,2002.0,17500.0,PLN,73160.0,Benzyna,1984.0,Łódź,https://www.otomoto.pl/oferta/skoda-superb-skoda-super-i-2-0-73-tys-km-przebiegu-klima-grzane-fotele-elektryka-ID6DyEAa.html#f25164c000
Škoda Superb 2.0,2007.0,17990.0,PLN,143000.0,Benzyna,1984.0,Wołczyn,https://www.otomoto.pl/oferta/skoda-superb-2-0-115-km-lift-ID6DibA3.html#f25164c000
Audi A6 2.4,2005.0,24900.0,PLN,210000.0,Benzyna,2393.0,Radom,https://www.otomoto.pl/oferta/audi-a6-2-4-benzyna-177km-oplacony-automat-bezwypadkowy-super-stan-ID6DyExC.html#f25164c000
Volvo S40 1.8,2008.0,19900.0,PLN,100000.0,Benzyna,1798.0,Rzeszów,https://www.otomoto.pl/oferta/volvo-s40-niski-przebieg-lift-perfekt-ID6DAQYF.html#f25164c000
Audi A6 4.2,2004.0,15900.0,PLN,205400.0,Benzyna,4163.0,Kostrzyn,https://www.otomoto.pl/oferta/audi-a6-4-2-v8-ladny-stan-niski-przebieg-quatro-z-niemiec-ID6DBqWw.html#f25164c000
Opel Vectra 1.8,2009.0,18900.0,PLN,158000.0,Benzyna,1796.0,Zamość,https://www.otomoto.pl/oferta/opel-vectra-1-8-benzyna-automat-skory-alufelgi-klimatyzacja-tempomat-ID6DgNI7.html#f25164c000
BMW Seria 3 318i,2008.0,22999.0,PLN,215903.0,Benzyna,1995.0,Tychy,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-318i-2-0-143km-klima-navi-bezwypadek-serwis-2008-ID6DtNxG.html#f25164c000
Ford Mondeo 2.0,2007.0,18900.0,PLN,199000.0,Benzyna,1999.0,Stargard Szczeciński,https://www.otomoto.pl/oferta/ford-mondeo-ghia-2-0i-klimatronik-czujniki-parkowania-podgrzewane-fotele-ID6DwX25.html#f25164c000
Mazda 6 2.5,2009.0,19500.0,PLN,168000.0,Benzyna+LPG,2489.0,Wejherowo,https://www.otomoto.pl/oferta/mazda-6-prywatna-lpg-automat-mocne-auto-zadbane-2-kpl-kol-ID6Dsuoe.html#f25164c000
Mercedes-Benz Klasa C 180,2005.0,17900.0,PLN,289000.0,Benzyna,1796.0,Żyrardów,https://www.otomoto.pl/oferta/mercedes-benz-klasa-c-1-8-navi-xenon-bezwypadkowy-serwis-gwarancja-ID6DtO1o.html#f25164c000
Mazda 6 2.0,2009.0,23900.0,PLN,153000.0,Benzyna,1999.0,Ostrołęka,https://www.otomoto.pl/oferta/mazda-6-benzyna-147km-bgate-wyposazenie-bezwypadkowy-vip-gwarancja-ID6DyEoM.html#f25164c000
Volkswagen Passat 2.0,2005.0,19800.0,PLN,116896.0,Benzyna,1984.0,Ślesin,https://www.otomoto.pl/oferta/volkswagen-passat-full2-0highlineoplaconyclimatronicdebardzo-niski-przebiegnavi-ID6DyEoA.html#f25164c000
Toyota Camry 2.4,2004.0,17000.0,PLN,177000.0,Benzyna,2362.0,Białystok,https://www.otomoto.pl/oferta/toyota-camry-i-wlasciciel-oryginalny-przebieg-ID6Ds7pp.html#f25164c000
BMW Seria 7,1992.0,24900.0,PLN,230000.0,Benzyna,2997.0,Majdan Sieniawski,https://www.otomoto.pl/oferta/bmw-seria-7-3-0-v8-sprowadzony-klasyk-super-stan-ID6Dfbiw.html#f25164c000
Citroën C5 1.8i,2009.0,21212.0,PLN,117845.0,Benzyna,1749.0,Wrocław,https://www.otomoto.pl/oferta/citroen-c5-1-8-16v-125km-dynamique-atraction-klimatronic-oplacony-tylko-117tkm-ID6DwTle.html#0012a053b0
Honda Accord 2.0,2004.0,17300.0,PLN,145000.0,Benzyna,1998.0,Poznań,https://www.otomoto.pl/oferta/honda-accord-cl-sport-ID6Dzg1P.html#0012a053b0
Peugeot 301 1.2,2014.0,21900.0,PLN,125000.0,Benzyna,1199.0,Aleksandrów Łódzki,https://www.otomoto.pl/oferta/peugeot-301-salon-polska-bezwypadkowy-serwisowany-ID6DzMP9.html#0012a053b0
BMW Seria 3 320i,2006.0,24777.0,PLN,176000.0,Benzyna,2171.0,Zawiercie,https://www.otomoto.pl/oferta/bmw-seria-3-320si-m-pakiet-full-opcja-e90-173km-super-stan-xenon-skory-navi-ID6Dqw9Q.html#0012a053b0
Volkswagen Jetta 1.4,2010.0,21500.0,PLN,162200.0,Benzyna,1390.0,Wrocław,https://www.otomoto.pl/oferta/volkswagen-jetta-salon-polska-serwisowany-bezwypadkowy-ID6Dtzw6.html#0012a053b0
Citroën C-Elysée,2013.0,23000.0,PLN,70898.0,Benzyna,1199.0,Katowice,https://www.otomoto.pl/oferta/citroen-c-elyse-1-2-vti-salon-polska-klima-ID6Dybbz.html#0012a053b0
Toyota Avensis,2008.0,23500.0,PLN,73951.0,Benzyna,1587.0,Piaseczno,https://www.otomoto.pl/oferta/toyota-avensis-1-6-salon-polska-serwis-aso-klima-parktronic-alu-ID6Dybbh.html#0012a053b0
Škoda Superb 2.8,2003.0,16900.0,PLN,223000.0,Benzyna,2771.0,Jarosław,https://www.otomoto.pl/oferta/skoda-superb-2-8-v6-benzynka-skora-automat-idealny-stan-ID6DBq8N.html#0012a053b0
Mercedes-Benz Klasa E 240,2002.0,19900.0,PLN,170000.0,Benzyna,2597.0,Wodzisław Śląski,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-240-elegance-klima-alu-elektryka-serwisowany-bdb-stan-ID6CqluY.html#0012a053b0
Mercedes-Benz W201 (190),1991.0,15900.0,PLN,244000.0,Benzyna,2000.0,Częstochowa,https://www.otomoto.pl/oferta/mercedes-benz-w201-190-2-0-122km-automat190-w201-lift-stan-perfekcyjny224-000kmz-niemiec-ID6Dyb9z.html#0012a053b0
Volvo S80 2.5,2005.0,20900.0,PLN,178300.0,Benzyna,2521.0,Zemborzyce Dolne,https://www.otomoto.pl/oferta/volvo-s80-2-5t-awd-lift-xenon-automat-skory-navi-zarejwpl-superstan-szwajcar-ID6DBq6O.html#0012a053b0
Citroën C5 II,2009.0,15700.0,PLN,238500.0,Benzyna,1997.0,Szamotuły,https://www.otomoto.pl/oferta/citroen-c5-2-0-benz-film-serwisowany-z-tuv-do-2021-z-niemiec-ID6DrPFf.html#0012a053b0
Audi 80 1.8,1985.0,19600.0,PLN,140196.0,Benzyna,1781.0,Sławków,https://www.otomoto.pl/oferta/audi-80-audi-80-90-b2-coupe-1-8-ID6DvLET.html#0012a053b0
Chevrolet Aveo 1.4,2011.0,16400.0,PLN,145661.0,Benzyna,1398.0,Częstochowa,https://www.otomoto.pl/oferta/chevrolet-aveo-stan-idealny-klimatyzacja-1wlasc-100-bezwypadkowy-z-niemiec-oplacony-ID6DAppP.html#0012a053b0
BMW Seria 5 530i,2006.0,15000.0,PLN,166000.0,Benzyna,2996.0,Żagań,https://www.otomoto.pl/oferta/bmw-seria-5-ID6DfSZG.html#0012a053b0
Subaru Impreza,2007.0,16400.0,PLN,101000.0,Benzyna,1500.0,Bielawa,https://www.otomoto.pl/oferta/subaru-impreza-r-4x4-xenony-niski-przebieg-ID6DnfAr.html#0012a053b0
Seat Exeo ST,2011.0,24500.0,PLN,155000.0,Benzyna,1798.0,Głogów,https://www.otomoto.pl/oferta/seat-exeo-prywatne-ID6DmLUR.html#0012a053b0
Honda Civic 1.8,2008.0,19500.0,PLN,228000.0,Benzyna,1799.0,Rawa Mazowiecka,https://www.otomoto.pl/oferta/honda-civic-salon-polska-6-biegow-serwis-do-konca-ID6DBpG2.html#0012a053b0
Ford Mondeo 2.0,2007.0,17900.0,PLN,233213.0,Benzyna,1999.0,Włocławek,https://www.otomoto.pl/oferta/ford-mondeo-2-0b-bogata-wersja-bezwypadkowy-233tys-km-gwarancja-stan-idealny-ID6DyDQx.html#0012a053b0
Audi A8,1999.0,17900.0,PLN,281000.0,Benzyna,3697.0,Zielona Góra,https://www.otomoto.pl/oferta/audi-a8-d2-3-7-benzyna-bardzo-ladna-full-opcja-ID6DzNHj.html#0012a053b0
Toyota Avensis 1.8,2007.0,17900.0,PLN,182000.0,Benzyna,1794.0,Olsztyn,https://www.otomoto.pl/oferta/toyota-avensis-toyota-avensis-1-8-benzyna-ID6DvNLx.html#0012a053b0
Mercedes-Benz W201 (190),1989.0,16999.0,PLN,245000.0,Benzyna,1996.0,Zielonka,https://www.otomoto.pl/oferta/mercedes-benz-w201-190-mercedes-190e-2-0-w201-klima-szyberdach-automat-el-szyby-ID6DzNIb.html#0012a053b0
Ford Mondeo,2007.0,23500.0,PLN,215000.0,Benzyna,2500.0,Olsztyn,https://www.otomoto.pl/oferta/ford-mondeo-mondeo-ghia-2-5t-220km-bezwypadek-potwierdzony-przebieg-ID6DAvwq.html#0012a053b0
Mazda 6,2009.0,23900.0,PLN,179000.0,Benzyna,1999.0,Kielce,https://www.otomoto.pl/oferta/mazda-6-z-niemiecoplaconyoryginal-ID6Df0aq.html#0012a053b0
BMW Seria 5,1999.0,16700.0,PLN,313906.0,Benzyna,4389.0,Żerniki Górne,https://www.otomoto.pl/oferta/bmw-seria-5-540i-m-pakiet-oplacony-ID6CJKHO.html#0012a053b0
Audi A4,2005.0,22900.0,PLN,139275.0,Benzyna,1800.0,Nidzica,https://www.otomoto.pl/oferta/audi-a4-1-8turbo-130przebiegu-zadbana-stan-bd-serwis-oryginal-ID6DBpjL.html#0012a053b0
Audi A8,1999.0,15900.0,PLN,241000.0,Benzyna+LPG,2800.0,Zamość,https://www.otomoto.pl/oferta/audi-a8-ID6CL8Nz.html#0012a053b0
BMW Seria 3 320i,2005.0,17900.0,PLN,150000.0,Benzyna,1995.0,Gostynin,https://www.otomoto.pl/oferta/bmw-seria-3-320i-150ps-tylko-150oookm-cala-w-oryginale-sedan-bi-xenon-alu17-niemcy-ID6DujHL.html#0012a053b0
Opel Vectra 1.8,2007.0,17800.0,PLN,200000.0,Benzyna,1796.0,Końskie,https://www.otomoto.pl/oferta/opel-vectra-ID6DBp3b.html#0012a053b0
BMW Seria 3 330ix,2003.0,23500.0,PLN,168000.0,Benzyna,2979.0,Włocławek,https://www.otomoto.pl/oferta/bmw-seria-3-330xi-231koni-4x4-manual-sedan-niski-przebieg-bezwypadkowa-ID6DBp58.html#0012a053b0
Mercedes-Benz Klasa E 200,2004.0,15650.0,PLN,153123.0,Benzyna,1796.0,Ciechocinek,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-oplaconydruga-rekaniskie-kilometrysuper-stan-ID6DAWiw.html#0012a053b0
Chevrolet Cruze 1.6,2009.0,17500.0,PLN,123713.0,Benzyna,1598.0,Szczecin,https://www.otomoto.pl/oferta/chevrolet-cruze-ID6DzNzg.html#0012a053b0
Škoda Octavia 1.4,2009.0,16400.0,PLN,277000.0,Benzyna+LPG,1390.0,Konstantynów Łódzki,https://www.otomoto.pl/oferta/skoda-octavia-skoda-octavia-12-2009-czerwona-z-lpg-ID6DwkUD.html#04341da627
Chevrolet Cruze 1.8,2010.0,21900.0,PLN,190000.0,Benzyna,1796.0,Gózd,https://www.otomoto.pl/oferta/chevrolet-cruze-witam-sprzedam-bezwypadkowego-oplaconego-chevrolet-cruze-ID6DAv1s.html#04341da627
Opel Insignia 2.0,2009.0,24900.0,PLN,313000.0,Benzyna,1998.0,Tarnów,https://www.otomoto.pl/oferta/opel-insignia-opel-insignia-2-0turbo-cosmo-ID6DlkbQ.html#04341da627
Seat Toledo 1.2,2014.0,23900.0,PLN,190000.0,Benzyna,1197.0,Tarnów,https://www.otomoto.pl/oferta/seat-toledo-piekny-1-2-benzyna-serwisowany-hatchback-super-stan-warto-ID6D7oTB.html#04341da627
Renault Laguna,2008.0,19900.0,PLN,116000.0,Benzyna,1997.0,Rychtal,https://www.otomoto.pl/oferta/renault-laguna-2-0-16v-ID6DuSqW.html#04341da627
Audi A4,2005.0,17900.0,PLN,142000.0,Benzyna,1984.0,Rychtal,https://www.otomoto.pl/oferta/audi-a4-2-0-16v-ID6DiwOp.html#04341da627
BMW Seria 3 318is,1995.0,23000.0,PLN,280000.0,Benzyna+LPG,1795.0,Zakręt,https://www.otomoto.pl/oferta/bmw-seria-3-bmw-e36-stan-perfekcyjny-ID6Dgkvu.html#04341da627
Toyota Corolla 1.6,2010.0,23900.0,PLN,122400.0,Benzyna,1598.0,Gdańsk,https://www.otomoto.pl/oferta/toyota-corolla-toyota-corolla-1-6-pierwszy-wlasciciel-salon-polska-ID6DzNtm.html#04341da627
Hyundai Elantra,2013.0,24900.0,PLN,118000.0,Benzyna,1600.0,Czermin,https://www.otomoto.pl/oferta/hyundai-elantra-hyundai-elantra-1-6-benzyna-132-konie-automat-lift-ID6DuzyT.html#04341da627
Mercedes-Benz Klasa E 240,2003.0,17900.0,PLN,270000.0,Benzyna,2597.0,Ostrów Mazowiecka,https://www.otomoto.pl/oferta/mercedes-benz-klasa-e-mercedes-e-klasa-2-6-benzyna-2003-r-klima-czujniki-ID6DzNtR.html#04341da627
